1.15112	1.15112	1.15112	1.15101	1.15101	1.15101	2018.10.22 00:00:00
1.14651	1.14651	1.14651	1.14641	1.14641	1.14641	2018.10.23 00:00:00
1.14712	1.14712	1.14712	1.14702	1.14702	1.14702	2018.10.24 00:00:00
1.13994	1.13994	1.13994	1.13984	1.13984	1.13984	2018.10.25 00:00:00
1.13758	1.13758	1.13758	1.13748	1.13748	1.13748	2018.10.26 00:00:00
1.14	1.14	1.14	1.13945	1.13945	1.13945	2018.10.28 00:00:00
1.13985	1.13985	1.13985	1.13975	1.13975	1.13975	2018.10.29 00:00:00
1.13761	1.13761	1.13761	1.1375	1.1375	1.1375	2018.10.30 00:00:00
1.13459	1.13459	1.13459	1.13448	1.13448	1.13448	2018.10.31 00:00:00
1.13152	1.13152	1.13152	1.13142	1.13142	1.13142	2018.11.01 00:00:00
1.14034	1.14034	1.14034	1.14024	1.14024	1.14024	2018.11.02 00:00:00
1.13876	1.13876	1.13876	1.13869	1.13869	1.13869	2018.11.04 00:00:00
1.1398	1.1398	1.1398	1.1397	1.1397	1.1397	2018.11.05 00:00:00
1.14091	1.14091	1.14091	1.1408	1.1408	1.1408	2018.11.06 00:00:00
1.14379	1.14379	1.14379	1.14358	1.14358	1.14358	2018.11.07 00:00:00
1.14331	1.14331	1.14331	1.14322	1.14322	1.14322	2018.11.08 00:00:00
1.13684	1.13684	1.13684	1.13677	1.13677	1.13677	2018.11.09 00:00:00
1.13187	1.13187	1.13187	1.13171	1.13171	1.13171	2018.11.11 00:00:00
1.13246	1.13246	1.13246	1.13234	1.13234	1.13234	2018.11.12 00:00:00
1.12241	1.12241	1.12241	1.12232	1.12232	1.12232	2018.11.13 00:00:00
1.13127	1.13127	1.13127	1.13115	1.13115	1.13115	2018.11.14 00:00:00
1.13127	1.13127	1.13127	1.13119	1.13119	1.13119	2018.11.15 00:00:00
1.13248	1.13248	1.13248	1.13242	1.13242	1.13242	2018.11.16 00:00:00
1.14048	1.14048	1.14048	1.14017	1.14017	1.14017	2018.11.18 00:00:00
1.1414	1.1414	1.1414	1.14133	1.14133	1.14133	2018.11.19 00:00:00
1.14544	1.14544	1.14544	1.14538	1.14538	1.14538	2018.11.20 00:00:00
1.13724	1.13724	1.13724	1.13715	1.13715	1.13715	2018.11.21 00:00:00
1.13884	1.13884	1.13884	1.13873	1.13873	1.13873	2018.11.22 00:00:00
1.14034	1.14034	1.14034	1.14023	1.14023	1.14023	2018.11.23 00:00:00
1.13432	1.13432	1.13432	1.13381	1.13381	1.13381	2018.11.25 00:00:00
1.13376	1.13376	1.13376	1.13365	1.13365	1.13365	2018.11.26 00:00:00
1.13339	1.13339	1.13339	1.13326	1.13326	1.13326	2018.11.27 00:00:00
1.12985	1.12985	1.12985	1.12968	1.12968	1.12968	2018.11.28 00:00:00
1.13685	1.13685	1.13685	1.1367	1.1367	1.1367	2018.11.29 00:00:00
1.13927	1.13927	1.13927	1.13919	1.13919	1.13919	2018.11.30 00:00:00
1.13551	1.13551	1.13551	1.13538	1.13538	1.13538	2018.12.02 00:00:00
1.13425	1.13425	1.13425	1.13414	1.13414	1.13414	2018.12.03 00:00:00
1.13547	1.13547	1.13547	1.1354	1.1354	1.1354	2018.12.04 00:00:00
1.1343	1.1343	1.1343	1.13423	1.13423	1.13423	2018.12.05 00:00:00
1.13492	1.13492	1.13492	1.13483	1.13483	1.13483	2018.12.06 00:00:00
1.13761	1.13761	1.13761	1.13752	1.13752	1.13752	2018.12.07 00:00:00
1.13931	1.13931	1.13931	1.13851	1.13851	1.13851	2018.12.09 00:00:00
1.14002	1.14002	1.14002	1.13992	1.13992	1.13992	2018.12.10 00:00:00
1.13564	1.13564	1.13564	1.13555	1.13555	1.13555	2018.12.11 00:00:00
1.13222	1.13222	1.13222	1.13213	1.13213	1.13213	2018.12.12 00:00:00
1.13731	1.13731	1.13731	1.13723	1.13723	1.13723	2018.12.13 00:00:00
1.13633	1.13633	1.13633	1.13626	1.13626	1.13626	2018.12.14 00:00:00
1.13047	1.13047	1.13047	1.13022	1.13022	1.13022	2018.12.16 00:00:00
1.13047	1.13047	1.13047	1.13034	1.13034	1.13034	2018.12.17 00:00:00
1.135	1.135	1.135	1.13489	1.13489	1.13489	2018.12.18 00:00:00
1.13762	1.13762	1.13762	1.13752	1.13752	1.13752	2018.12.19 00:00:00
1.13871	1.13871	1.13871	1.13862	1.13862	1.13862	2018.12.20 00:00:00
1.1457	1.1457	1.1457	1.14562	1.14562	1.14562	2018.12.21 00:00:00
1.13697	1.13697	1.13697	1.13617	1.13617	1.13617	2018.12.23 00:00:00
1.1373	1.1373	1.1373	1.13719	1.13719	1.13719	2018.12.24 00:00:00
